Contrast_0,Contrast_45,Contrast_90,Contrast_135,Correlation_0,Correlation_45,Correlation_90,Correlation_135,Energy_0,Energy_45,Energy_90,Energy_135,Homogeneity_0,Homogeneity_45,Homogeneity_90,Homogeneity_135,Label
0.392105263157895,0.759002770083102,0.576315789473684,0.81994459833795,0.920927625684643,0.845611133416139,0.884999410080771,0.833433217730834,0.0861634349030471,0.061640104050767,0.0705124653739612,0.0606732606410325,0.825,0.728531855955679,0.780701754385965,0.730609418282548,1
0.284210526315789,0.56786703601108,0.386842105263158,0.465373961218837,0.865248471449988,0.730357878588631,0.814292030066327,0.780424555690437,0.151315789473684,0.110381289278014,0.131426592797784,0.123395308507455,0.857894736842105,0.764081255771006,0.817105263157895,0.796860572483841,1
0.378947368421053,0.767313019390582,0.51578947368421,0.670360110803324,0.913768758598202,0.82158656676934,0.881876679076395,0.842526424003056,0.0935734072022161,0.071937753700478,0.0922714681440443,0.0797185411407217,0.814035087719298,0.725761772853186,0.807456140350877,0.75207756232687,1
0.3,0.445983379501385,0.352631578947368,0.501385041551247,0.861921423914376,0.798011895398292,0.837558375575679,0.769650755525394,0.152659279778393,0.121507661850354,0.145304709141274,0.125006714190345,0.853508771929825,0.784395198522622,0.830701754385965,0.782548476454294,1
0.357894736842105,0.523545706371191,0.436842105263158,0.631578947368421,0.932550304016174,0.906909110974437,0.920689093554651,0.881694673813282,0.0887950138504155,0.0798259681862478,0.0803462603878116,0.0669807628854904,0.831578947368421,0.786241920590951,0.799122807017544,0.746306555863343,1
0.273684210526316,0.562326869806094,0.486842105263158,0.598337950138504,0.924926800725094,0.84496591531051,0.870469719885562,0.831465588531527,0.127243767313019,0.0913206620575349,0.097382271468144,0.0903538186478004,0.866666666666667,0.770544783010157,0.791666666666667,0.763619575253924,1
0.318421052631579,0.506925207756233,0.407894736842105,0.598337950138504,0.913675879668365,0.862232077310623,0.890611314341407,0.8372347176674,0.115138504155125,0.0944206996570008,0.100249307479224,0.0848443458843932,0.851315789473684,0.765004616805171,0.799561403508772,0.745152354570637,1
0.392105263157895,0.75623268698061,0.489473684210526,0.650969529085873,0.879880705279143,0.756300225673028,0.841879296628776,0.794855428258998,0.120914127423823,0.0957098242033134,0.113213296398892,0.103797546059346,0.821491228070175,0.746075715604801,0.793859649122807,0.748384118190212,1
0.368421052631579,0.545706371191136,0.373684210526316,0.562326869806094,0.833239482278155,0.739285229476166,0.826894164555668,0.738224442700805,0.14101108033241,0.120418044674304,0.136800554016621,0.111977348240115,0.836842105263158,0.778855032317636,0.820175438596491,0.748384118190212,1
0.284210526315789,0.470914127423823,0.321052631578947,0.423822714681441,0.925682821996442,0.88272122392115,0.923517536802286,0.889931013094947,0.130138504155125,0.111685760545116,0.130304709141274,0.110227822070119,0.86140350877193,0.797783933518005,0.842982456140351,0.799168975069252,1
0.421052631578947,2.04432132963989,1.75,1.86980609418283,0.984206456191496,0.926353756874775,0.938414776905851,0.935028403586086,0.0476038781163435,0.028184252729798,0.0311634349030471,0.030194673153214,0.803508771929825,0.631994459833795,0.675570175438597,0.652446906740536,1
0.386842105263158,2.11357340720222,1.86842105263158,2.01108033240997,0.973050887274598,0.857678066412579,0.876569301855529,0.866950596500988,0.0663573407202216,0.0361338540987255,0.0378254847645429,0.0383284351716147,0.834649122807018,0.626131117266851,0.641578947368421,0.635364727608495,1
0.410526315789474,0.71191135734072,0.518421052631579,0.722991689750693,0.916185204133538,0.849421767477789,0.893514089494836,0.853583276886251,0.103448753462604,0.086532485171231,0.0943351800554017,0.085826536014917,0.826315789473684,0.75415512465374,0.775877192982456,0.745706371191136,1
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0184210526315789,0.03601108033241,0.0368421052631579,0.03601108033241,0.453615073817185,-0.0182813741737483,-0.0187667560321716,-0.0182813741737483,0.948296398891967,0.929926872875438,0.928351800554017,0.929926872875438,0.990789473684211,0.981994459833795,0.981578947368421,0.981994459833795,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0315789473684211,0.0221606648199446,0.0210526315789474,0.03601108033241,0.128472505517971,0.322065727699531,0.422566192848267,-0.0178409363568754,0.933268698060942,0.94564191496382,0.943240997229917,0.929957566317017,0.984210526315789,0.988919667590028,0.989473684210526,0.981994459833795,3
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0187667560321716,-0.0187667560321716,1,-0.0187667560321716,0.900277008310249,0.900277008310249,0.905,0.900277008310249,0.973684210526316,0.973684210526316,1,0.973684210526316,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0105263157894737,0.00831024930747922,0.00263157894736842,0.0110803324099723,-0.0187667560321716,-0.0187667560321716,0.864876066312148,-0.0187667560321716,0.979168975069252,0.983517621872146,0.979127423822715,0.978084882712686,0.994736842105263,0.99584487534626,0.998684210526316,0.994459833795014,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0187667560321716,-0.0187667560321716,1,-0.0187667560321716,0.900277008310249,0.900277008310249,0.905,0.900277008310249,0.973684210526316,0.973684210526316,1,0.973684210526316,3
0.381578947368421,1.6786703601108,1.37894736842105,1.45429362880886,0.985278169912749,0.940097976872675,0.951906868343195,0.947182567154127,0.0664265927977839,0.045740901312912,0.0498060941828255,0.0440834554676529,0.826754385964912,0.682963988919668,0.714298245614035,0.676315789473684,1
0.302631578947368,0.418282548476454,0.323684210526316,0.520775623268698,0.895332110055192,0.852340237854663,0.889039031966147,0.827731572244337,0.133670360110803,0.115246199768265,0.132493074792244,0.112130815448009,0.85219298245614,0.805632502308403,0.841666666666667,0.791320406278855,1
0.507894736842105,0.897506925207756,0.539473684210526,0.775623268698061,0.95168269595013,0.919420451336766,0.952428554020142,0.930195142330544,0.0667590027700831,0.0527543527136839,0.0728947368421053,0.0646327146047068,0.791666666666667,0.704293628808864,0.799780701754386,0.762465373961219,1
0.331578947368421,0.440443213296399,0.302631578947368,0.493074792243767,0.888617678204537,0.850825032293454,0.897566986644769,0.83482520236523,0.125775623268698,0.112468443305377,0.127313019390582,0.10177177891514,0.848245614035088,0.813019390581717,0.85219298245614,0.786703601108033,1
0.460526315789474,1.63434903047091,1.34736842105263,1.56786703601108,0.980786293252971,0.937889814021735,0.949788727400836,0.939454568281398,0.0452631578947369,0.031852118998473,0.032590027700831,0.0289669354900592,0.794298245614035,0.660572483841182,0.689342105263158,0.646398891966759,1
0.365789473684211,0.573407202216067,0.513157894736842,0.792243767313019,0.887592931669608,0.821027163515634,0.839965043137965,0.752178280243011,0.118448753462604,0.0915969030317447,0.0968698060941828,0.0838314623122904,0.831140350877193,0.765004616805171,0.789035087719298,0.742151431209603,1
0.5,0.642659279778393,0.436842105263158,0.844875346260388,0.811175251402785,0.740031011787322,0.82677321365681,0.666409794205884,0.104238227146814,0.0921186915385855,0.123850415512465,0.0897859899785913,0.785087719298246,0.730378578024007,0.816666666666667,0.716759002770083,1
0.321052631578947,0.714681440443213,0.547368421052632,0.709141274238227,0.930632648765753,0.826586083873825,0.862810103900465,0.827306843854444,0.124819944598338,0.106605995963812,0.122299168975069,0.0969068684248893,0.839473684210526,0.76915974145891,0.798684210526316,0.743767313019391,1
0.457894736842105,0.861495844875346,0.605263157894737,0.886426592797784,0.892970082067682,0.786034105568306,0.8494022877425,0.778021410299317,0.0977839335180055,0.0784601100359881,0.0970083102493075,0.0791353657507232,0.820175438596491,0.731994459833795,0.799342105263158,0.746168051708218,1
0.336842105263158,0.642659279778393,0.452631578947368,0.570637119113574,0.901164552978249,0.811658132542289,0.871410857299376,0.8320103482195,0.111246537396122,0.0846141450725516,0.0937811634349031,0.0838314623122904,0.842105263157895,0.762927054478301,0.798245614035088,0.759002770083102,1
0.465789473684211,0.681440443213296,0.444736842105263,0.745152354570637,0.849382700724464,0.773327235425333,0.854631444225938,0.75568435732766,0.0981440443213296,0.0830487795520292,0.09797783933518,0.0778769346459895,0.795175438596491,0.747229916897507,0.795175438596491,0.726454293628809,1
0.334210526315789,0.626038781163435,0.542105263157895,0.78393351800554,0.909740783607957,0.829955404658882,0.849735915916697,0.775212419447962,0.143310249307479,0.113926381780373,0.123462603878116,0.102554461675402,0.853947368421053,0.77123730378578,0.78859649122807,0.734533702677747,1
0.336842105263158,0.526315789473684,0.355263157894737,0.515235457063712,0.855286830311356,0.7785965922013,0.847535469718076,0.78123093303384,0.135997229916897,0.105807966482762,0.131135734072022,0.113220432624059,0.842105263157895,0.77746999076639,0.83640350877193,0.789704524469067,1
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0187667560321716,-0.0187667560321716,1,-0.0187667560321716,0.900277008310249,0.900277008310249,0.905,0.900277008310249,0.973684210526316,0.973684210526316,1,0.973684210526316,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0187667560321716,-0.0187667560321716,1,-0.0187667560321716,0.900277008310249,0.900277008310249,0.905,0.900277008310249,0.973684210526316,0.973684210526316,1,0.973684210526316,3
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0187667560321716,-0.0187667560321716,1,-0.0187667560321716,0.900277008310249,0.900277008310249,0.905,0.900277008310249,0.973684210526316,0.973684210526316,1,0.973684210526316,3
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0187667560321716,-0.0187667560321716,1,-0.0187667560321716,0.900277008310249,0.900277008310249,0.905,0.900277008310249,0.973684210526316,0.973684210526316,1,0.973684210526316,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.265789473684211,0.437673130193906,0.331578947368421,0.415512465373961,0.84585279585074,0.720935284087946,0.796269537766457,0.733472424139127,0.200346260387812,0.179195985297842,0.216551246537396,0.184720804782038,0.870614035087719,0.818097876269621,0.865131578947368,0.821791320406279,1
0.344736842105263,0.56786703601108,0.389473684210526,0.548476454293629,0.928730867286469,0.886833928358003,0.923713995041879,0.890145425306185,0.0992382271468144,0.0801482493228259,0.0953601108033241,0.0794423001665119,0.838157894736842,0.770775623268698,0.819298245614035,0.766389658356417,1
0.423684210526316,1.13850415512465,0.765789473684211,0.883656509695291,0.967117393084558,0.917883855310017,0.944241983301557,0.933111370059188,0.058781163434903,0.0431166120579185,0.0497506925207756,0.0471067594631717,0.798684210526316,0.675623268698061,0.74780701754386,0.72460757156048,1
0.323684210526316,0.606648199445983,0.436842105263158,0.512465373961219,0.907228659172566,0.820118863239315,0.873642214106181,0.844919775794774,0.136038781163435,0.108370868854597,0.120346260387812,0.113297166228006,0.852192982456141,0.774238227146814,0.816666666666667,0.78808864265928,1
0.368421052631579,0.487534626038781,0.347368421052632,0.617728531855956,0.855066873149095,0.805764640952996,0.860869157708419,0.749621009794984,0.118573407202216,0.112483790026166,0.124196675900277,0.0931622685522671,0.826315789473684,0.804247460757156,0.836842105263158,0.750230840258541,1
0.302631578947368,0.56786703601108,0.518421052631579,0.720221606648199,0.949878264067987,0.906484988701967,0.914008590071577,0.88359298740405,0.124681440443213,0.117133846425365,0.125041551246537,0.105055977164079,0.852192982456141,0.788550323176362,0.809649122807018,0.76269621421976,1
0.347368421052632,0.584487534626039,0.460526315789474,0.692520775623269,0.915897028548902,0.854612969346498,0.884666006162796,0.831841163815994,0.118116343490305,0.0892642014717505,0.0995706371191136,0.0881131974125429,0.847368421052632,0.763157894736842,0.79078947368421,0.758771929824561,1
0.360526315789474,2.08310249307479,1.83421052631579,1.97506925207756,0.981538608844188,0.8965586597333,0.90985516448156,0.901693930852822,0.0631578947368421,0.041827487511606,0.049584487534626,0.0444978169289677,0.837280701754386,0.642428439519852,0.684385964912281,0.662096029547553,1
0.286842105263158,0.53185595567867,0.381578947368421,0.50415512465374,0.840309181533637,0.694530766861235,0.786887913828961,0.715465869282209,0.165415512465374,0.131022628739804,0.147299168975069,0.126065637924816,0.86359649122807,0.792474607571561,0.826754385964912,0.77746999076639,1
0.373684210526316,0.667590027700831,0.423684210526316,0.609418282548476,0.923738485505499,0.863668075061821,0.917938744924633,0.880351735732866,0.0871191135734072,0.0690986103544325,0.0883379501385042,0.0728278635062653,0.82719298245614,0.760156971375808,0.840131578947368,0.78393351800554,1
0.263157894736842,0.454293628808864,0.323684210526316,0.443213296398892,0.857258113299522,0.753696469665897,0.82365216476968,0.764242045609395,0.175360110803324,0.141105424298463,0.16117728531856,0.136179126925054,0.878947368421053,0.823868882733149,0.859210526315789,0.811634349030471,1
0.547368421052632,0.853185595567867,0.526315789473684,0.831024930747922,0.87911540434867,0.811342187944698,0.888207183405115,0.814431857820783,0.081191135734072,0.0738714405199469,0.0909418282548476,0.0711397242194274,0.764912280701754,0.71477377654663,0.785964912280702,0.706371191135734,1
0.313157894736842,0.493074792243767,0.307894736842105,0.385041551246537,0.860001593578704,0.770811023761746,0.862957892383358,0.814811666827455,0.141038781163435,0.120310617628778,0.1498891966759,0.138005386698997,0.846929824561404,0.775623268698061,0.846052631578947,0.822253000923361,1
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0210526315789474,0.0221606648199446,0.00526315789473684,0.0221606648199446,-0.0187667560321716,-0.0187667560321716,0.872311827956989,-0.0187667560321716,0.958781163434903,0.956660860490635,0.953545706371191,0.956660860490635,0.989473684210526,0.988919667590028,0.997368421052632,0.988919667590028,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.368421052631579,1.54293628808864,1.39210526315789,1.54016620498615,0.982602943304238,0.933585280291002,0.939644690140834,0.931795453034578,0.0633518005540166,0.0437304808894959,0.0433102493074792,0.0402928154326624,0.833333333333333,0.69016620498615,0.687236842105263,0.656925207756233,1
0.455263157894737,0.869806094182826,0.571052631578947,0.803324099722992,0.921361102206064,0.853092456536577,0.901024371239243,0.862151588335697,0.098808864265928,0.0758051273394157,0.0909418282548476,0.0824502574412412,0.82719298245614,0.735918744228994,0.791008771929825,0.758171745152355,1
0.318421052631579,0.437673130193906,0.389473684210526,0.6398891966759,0.897439757486931,0.861550481253512,0.881425410037707,0.791559454976804,0.127326869806094,0.109368405705911,0.110872576177285,0.0909830342001673,0.84780701754386,0.803324099722992,0.82280701754386,0.753231763619575,1
0.328947368421053,0.493074792243767,0.457894736842105,0.717451523545706,0.88258642619688,0.825303256738176,0.84567142090819,0.75046251196383,0.129819944598338,0.103291104273294,0.104002770083102,0.091397395661482,0.849561403508772,0.790397045244691,0.799122807017544,0.751385041551247,1
0.242105263157895,1.87534626038781,1.76052631578947,1.81440443213296,0.989370942674482,0.924316925010293,0.929989736623344,0.926792042958006,0.0743628808864266,0.0440220685844952,0.0465512465373961,0.0436537472855488,0.885964912280702,0.683194829178209,0.692236842105263,0.676500461680517,1
0.252631578947368,0.398891966759003,0.344736842105263,0.46814404432133,0.941618563741815,0.907360871413994,0.925573872145435,0.899354057464654,0.116994459833795,0.0970603356327837,0.103670360110803,0.0902003514399061,0.873684210526316,0.807940904893813,0.831140350877193,0.784395198522622,1
0.302631578947368,0.39612188365651,0.273684210526316,0.451523545706371,0.842516109353127,0.797365436363785,0.859366764718611,0.769592396935775,0.157271468144044,0.135933579392423,0.164210526315789,0.131928085266381,0.855701754385965,0.816712834718375,0.863157894736842,0.800092336103416,1
0.339473684210526,2.04432132963989,1.74736842105263,1.78670360110803,0.984981236734256,0.917731566580386,0.931188992084825,0.930139310850223,0.0668421052631579,0.0313149837708428,0.0349168975069252,0.0359803868908311,0.844298245614035,0.601154201292706,0.641535087719298,0.644598337950139,1
0.394736842105263,0.529085872576177,0.321052631578947,0.53185595567867,0.850729559515713,0.790754403229321,0.876046913705804,0.793725654732027,0.127991689750693,0.109567913076173,0.142714681440443,0.120939833181145,0.820175438596491,0.757617728531856,0.842982456140351,0.788781163434903,1
0.286842105263158,0.578947368421053,0.428947368421053,0.49584487534626,0.893515802813502,0.778610989322412,0.839828653119898,0.808738115749916,0.237091412742382,0.200451193591209,0.217562326869806,0.204855702457777,0.86359649122807,0.797783933518006,0.834649122807018,0.807479224376731,1
0.352631578947368,1.41274238227147,1.12631578947368,1.20498614958449,0.977617270828537,0.916695961316151,0.935895614502965,0.931635369025976,0.069792243767313,0.0404155891989779,0.0475346260387812,0.0458636750792274,0.830701754385965,0.669529085872576,0.708114035087719,0.69713758079409,1
0.389473684210526,1.70360110803324,1.38157894736842,1.4404432132964,0.987245315857993,0.951820644455511,0.958172266494241,0.953386459068647,0.0502354570637119,0.0330338164992595,0.0351939058171745,0.0309313157511069,0.826315789473684,0.673638042474608,0.698815789473684,0.660941828254848,1
0.428947368421053,0.534626038781164,0.386842105263158,0.68421052631579,0.908075016286447,0.881437016098982,0.922642341525718,0.862589018836623,0.100152354570637,0.0894944022835921,0.107216066481994,0.0848443458843932,0.810087719298246,0.777008310249307,0.820614035087719,0.750230840258541,1
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0187667560321716,-0.0187667560321716,1,-0.0187667560321716,0.900277008310249,0.900277008310249,0.905,0.900277008310249,0.973684210526316,0.973684210526316,1,0.973684210526316,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0187667560321716,-0.0187667560321716,1,-0.0187667560321716,0.900277008310249,0.900277008310249,0.905,0.900277008310249,0.973684210526316,0.973684210526316,1,0.973684210526316,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0187667560321716,-0.0187667560321716,1,-0.0187667560321716,0.900277008310249,0.900277008310249,0.905,0.900277008310249,0.973684210526316,0.973684210526316,1,0.973684210526316,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.339473684210526,0.465373961218837,0.413157894736842,0.698060941828255,0.902286809445193,0.861587200396757,0.874830208787684,0.788796732939626,0.123448753462604,0.109552566355384,0.108268698060942,0.0945741668648951,0.850657894736842,0.803554939981533,0.803947368421053,0.761080332409972,1
0.381578947368421,0.800554016620499,0.492105263157895,0.587257617728532,0.93035475191061,0.85117418843921,0.914247151463819,0.900100147171047,0.0925623268698061,0.0726283561360026,0.084819944598338,0.0778002010420424,0.812719298245614,0.720914127423823,0.778508771929825,0.743305632502308,1
0.278947368421053,0.473684210526316,0.386842105263158,0.542936288088643,0.935087800241065,0.895663677103699,0.910738941877561,0.872772168330574,0.108614958448753,0.0888498400104358,0.0970775623268698,0.0827725385778194,0.864035087719298,0.796398891966759,0.824122807017544,0.780240073868883,1
0.5,0.828254847645429,0.555263157894737,0.864265927977839,0.948575464483231,0.925120414592112,0.947078173183033,0.906476916985923,0.0630193905817174,0.0547954665786788,0.0647645429362881,0.0492553003736926,0.781578947368421,0.702677746999077,0.775,0.689058171745152,1
0.252631578947368,0.398891966759003,0.318421052631579,0.470914127423823,0.874186911160802,0.80053087748833,0.838451459717275,0.748387769814966,0.221204986149585,0.194020917580436,0.217299168975069,0.193130807774649,0.880701754385965,0.825715604801477,0.865350877192983,0.825253924284395,1
0.363157894736842,0.509695290858726,0.292105263157895,0.457063711911357,0.837731763362247,0.778201035585492,0.874457313699419,0.79595157519067,0.132908587257618,0.108432255737755,0.143559556786704,0.116688791522471,0.828947368421053,0.767313019390582,0.853947368421053,0.793628808864266,1
0.265789473684211,0.46814404432133,0.360526315789474,0.448753462603878,0.881268169379087,0.797019736535871,0.844270805374538,0.806757523310928,0.172299168975069,0.135718725301371,0.144626038781163,0.129871624680596,0.870614035087719,0.806555863342567,0.837280701754386,0.801477377654663,1
0.352631578947368,0.484764542936288,0.321052631578947,0.49584487534626,0.863142764824512,0.808813371882399,0.877268376839506,0.813566192203494,0.147423822714681,0.127615656724549,0.14106648199446,0.119405161102201,0.848245614035088,0.805632502308403,0.85,0.799399815327793,1
0.460526315789474,1.34626038781163,1.11842105263158,1.42659279778393,0.980682110050576,0.950365037086116,0.958557668347153,0.944266293624536,0.0513434903047091,0.0412443121216074,0.0428254847645429,0.0382823950092464,0.801315789473684,0.699122807017544,0.708640350877193,0.670360110803324,1
0.244736842105263,0.445983379501385,0.292105263157895,0.335180055401662,0.84839355550416,0.725302079351278,0.821515014021496,0.796914562705063,0.186551246537396,0.135519217931109,0.170886426592798,0.15694324015316,0.877631578947369,0.791782086795937,0.853947368421053,0.832409972299169,1
0.455263157894737,0.833795013850416,0.473684210526316,0.634349030470914,0.871033589913604,0.763838469684275,0.866398140921366,0.819195129057464,0.0958171745152355,0.0713392315896901,0.0919390581717451,0.080961625524666,0.800438596491228,0.715373961218837,0.780701754385965,0.749307479224377,1
0.289473684210526,0.329639889196676,0.252631578947368,0.473684210526316,0.863473496362205,0.849214418606593,0.884021261805639,0.780815975463521,0.184958448753463,0.16728692996524,0.181509695290859,0.146246575762924,0.865789473684211,0.842566943674977,0.87719298245614,0.803785780240074,1
0.447368421052632,0.551246537396122,0.3,0.637119113573407,0.878027884503286,0.844495821537875,0.918611142063523,0.827789200267083,0.103739612188366,0.0968761749833104,0.124182825484765,0.0905533260180631,0.807894736842105,0.779778393351801,0.853508771929825,0.755309325946445,1
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0187667560321716,-0.0187667560321716,1,-0.0187667560321716,0.900277008310249,0.900277008310249,0.905,0.900277008310249,0.973684210526316,0.973684210526316,1,0.973684210526316,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0,0,0,0,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,-0.0187667560321716,1,1,1,1,1,1,1,1,3
0.344736842105263,0.581717451523546,0.557894736842105,0.806094182825485,0.888927803293402,0.807843633932583,0.818737129281797,0.738099337842423,0.113157894736842,0.0862255507554423,0.0909279778393352,0.0802096362059837,0.838157894736842,0.753462603878116,0.773684210526316,0.727146814404432,1
